ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Price,Yearly_sales,Rating,Genre,Language
874063744,Ballet Bunny,Janet Adele Bloss,1989,Pages Publishing Group,http://images.amazon.com/images/P/0874063744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874063744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874063744.01.LZZZZZZZ.jpg,274.51,107568,6.2,Animation,Assamese
590383655,Hoppy Easter (Little Apple),Patricia Hermes,1998,Little Apple,http://images.amazon.com/images/P/0590383655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590383655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590383655.01.LZZZZZZZ.jpg,24.42,57996,3.2,Horror,French
721409679,Alice in Wonderland (Ladybird Children's Classics),Lewis Carroll,1986,Penguin U S A,http://images.amazon.com/images/P/0721409679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0721409679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0721409679.01.LZZZZZZZ.jpg,243.14,51912,3.6,Drama,Thai
440220386,Dear Great American Writers School (Laurel-Leaf Books),Sherry Bunin,1997,Laurel-Leaf Books,http://images.amazon.com/images/P/0440220386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220386.01.LZZZZZZZ.jpg,366.77,109200,6.6,Documentary,Hebrew
030735203X,The Six Little Possums and the Baby Sitter,Marci McGill,1982,Golden Press,http://images.amazon.com/images/P/030735203X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/030735203X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/030735203X.01.LZZZZZZZ.jpg,498.07,20844,1.7,Comedy,Spanish
809253356,Portrait of a Golfaholic,Mark Oman,1984,McGraw-Hill,http://images.amazon.com/images/P/0809253356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809253356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809253356.01.LZZZZZZZ.jpg,298.45,11124,1.3,Drama,MÄori
039486882X,The Berenstain Bears and the Neighborly Skunk,Stan Berenstain,1987,Random House Children's Books,http://images.amazon.com/images/P/039486882X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039486882X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039486882X.01.LZZZZZZZ.jpg,183.38,151837,7.6,Animation,Hindi
590404024,Truth About Mary Rose,Marilyn Sachs,1987,Scholastic,http://images.amazon.com/images/P/0590404024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590404024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590404024.01.LZZZZZZZ.jpg,372.63,215600,10,Drama,Hebrew
590419145,Nell's Quilt (Point),Susan Terris,1988,Scholastic,http://images.amazon.com/images/P/0590419145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590419145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590419145.01.LZZZZZZZ.jpg,453.65,107856,6.8,Drama,German
590448226,Leprechauns Don't Play Basketball (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1992,Scholastic,http://images.amazon.com/images/P/0590448226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590448226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590448226.01.LZZZZZZZ.jpg,54.5,122298,6.8,Comedy,English
881845140,The Kiwi Target,John Ball,1989,Pub Group West,http://images.amazon.com/images/P/0881845140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881845140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881845140.01.LZZZZZZZ.jpg,323.64,145962,9.9,Action,Spanish
887531776,Scary Poems for Rotten Kids,Sean O Huigin,1989,Firefly Books Ltd,http://images.amazon.com/images/P/0887531776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887531776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887531776.01.LZZZZZZZ.jpg,194.23,39168,2.2,Comedy,Lithuanian
590462814,Witch in the House,Ruth Chew,1993,Scholastic,http://images.amazon.com/images/P/0590462814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590462814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590462814.01.LZZZZZZZ.jpg,310.61,100064,8.9,Comedy,Kannada
684190001,A Question of Murder: An Inspector Charlie Salter Mystery,Eric Wright,1988,Simon &amp; Schuster,http://images.amazon.com/images/P/0684190001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684190001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684190001.01.LZZZZZZZ.jpg,39,52216,4.2,Drama,Afrikaans
014027569X,Aunt Dimity Digs in (Aunt Dimity (Paperback)),Nancy Atherton,1999,Penguin Books,http://images.amazon.com/images/P/014027569X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014027569X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014027569X.01.LZZZZZZZ.jpg,354.9,112800,6.6,Film-Noir,Oriya
802730019,Baron In France (Walker British Mystery),John Creasey,1983,Walker Co,http://images.amazon.com/images/P/0802730019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802730019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802730019.01.LZZZZZZZ.jpg,45.09,33990,3.8,Comedy,Korean
312869274,Vengeance,Stuart M. Kaminsky,1999,St Martins Pr,http://images.amazon.com/images/P/0312869274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312869274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312869274.01.LZZZZZZZ.jpg,420.13,51448,4.4,Comedy,Lithuanian
307001350,The Velveteen Rabbit (Little Golden Book),MARGERY WILLIAMS,1993,Golden Books,http://images.amazon.com/images/P/0307001350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307001350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307001350.01.LZZZZZZZ.jpg,343.34,65044,4.4,Comedy,Montenegrin
679812709,The Berenstain Bears' Trouble At School (First Time Books),Stan Berenstain,1990,Random House Children's Books,http://images.amazon.com/images/P/0679812709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679812709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679812709.01.LZZZZZZZ.jpg,477.39,145188,9.6,Action,Khmer
743419049,Candyland,Ed McBain,2001,Pocket,http://images.amazon.com/images/P/0743419049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743419049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743419049.01.LZZZZZZZ.jpg,62.52,110976,8.2,Drama,Tsonga
449149072,The Devil's Dance Floor,Gordon D. Shirreffs,1994,Fawcett Books,http://images.amazon.com/images/P/0449149072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449149072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449149072.01.LZZZZZZZ.jpg,390.25,117936,9.1,Documentary,Italian
590417967,The Secret Horse,Marion Holland,1988,Scholastic Paperbacks (Mm),http://images.amazon.com/images/P/0590417967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590417967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590417967.01.LZZZZZZZ.jpg,43.07,103020,10,Comedy,English
821748556,Trouble Looking for a Place to Happen: A Laura Fleming Mystery (Laura Fleming Mystery),Toni L.P. Kelner,1995,Kensington Pub Corp,http://images.amazon.com/images/P/0821748556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821748556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821748556.01.LZZZZZZZ.jpg,271.17,44800,4.5,Comedy,Dari
773674039,But Cows Can't Fly and Other Stories (Junior Gemini),Marilyn Halvorson,1993,Fitzhenry &amp; Whiteside Limited,http://images.amazon.com/images/P/0773674039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0773674039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0773674039.01.LZZZZZZZ.jpg,52.04,122640,8.6,Comedy,Spanish
590473565,Haunted Summer,Betty Ren Wright,1996,Scholastic,http://images.amazon.com/images/P/0590473565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590473565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590473565.01.LZZZZZZZ.jpg,453.73,110592,8.5,Drama,Tswana
590898248,Schmoe White and the Seven Dorfs (Happily Ever Laughter),Mike Thaler,1997,Cartwheel Books (Scholastics),http://images.amazon.com/images/P/0590898248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590898248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590898248.01.LZZZZZZZ.jpg,389.98,185859,9.2,Crime,Czech
771056257,Mystery at Lake Placid (#1) (The Screech Owls Series),ROY MACGREGOR,1995,Screech Owls,http://images.amazon.com/images/P/0771056257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771056257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771056257.01.LZZZZZZZ.jpg,192.9,34008,3.5,Documentary,Quechua
439217539,Scooby-Doo! and You: The Case of the Theater Phantom (A Collect the Clues Mystery),Vicki Erwin,2000,Scholastic Inc. School Market Edition,http://images.amazon.com/images/P/0439217539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439217539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439217539.01.LZZZZZZZ.jpg,255.33,94600,5.8,Comedy,West Frisian
439217520,Scooby-Doo and You The Case of the Doughy Creature,Jenny Markas,2000,Scholastic,http://images.amazon.com/images/P/0439217520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439217520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439217520.01.LZZZZZZZ.jpg,271.28,109340,7.4,Drama,Croatian
64420868,Brookfield Days (Little House Chapter Book),Maria D. Wilkes,1999,HarperTrophy,http://images.amazon.com/images/P/0064420868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064420868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064420868.01.LZZZZZZZ.jpg,208.72,13932,1.2,Action,Gujarati
590338897,101 Silly Monster Jokes,R. L. Stine,1986,Scholastic Paperbacks (Mm),http://images.amazon.com/images/P/0590338897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590338897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590338897.01.LZZZZZZZ.jpg,278.93,109824,6.5,Comedy,Kyrgyz
802448151,The Thousand Dollar Fish (Sugar Creek Gang),Paul Hutchins,1966,Moody Pr,http://images.amazon.com/images/P/0802448151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802448151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802448151.01.LZZZZZZZ.jpg,336.47,84744,6.3,Comedy,Telugu
802448267,The Watermelon Mystery (Sugar Creek Gang),Paul Hutchins,1971,Moody Pr,http://images.amazon.com/images/P/0802448267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802448267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802448267.01.LZZZZZZZ.jpg,49.54,102060,7.3,Crime,Hungarian
688027466,The Hot &amp; Cold Summer,Johanna Hurwitz,1984,HarperCollins,http://images.amazon.com/images/P/0688027466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688027466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688027466.01.LZZZZZZZ.jpg,411.13,82680,6.4,Comedy,Malay
689804202,The Walking Coat (Aladdin Picture Books),Pauline Watson,1995,Aladdin,http://images.amazon.com/images/P/0689804202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689804202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689804202.01.LZZZZZZZ.jpg,294.93,90125,7.4,Crime,Hungarian
749712589,Mother's Day,Miriam Hodgson,1993,Egmont Childrens Books,http://images.amazon.com/images/P/0749712589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749712589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749712589.01.LZZZZZZZ.jpg,282.18,187371,9.6,Drama,Gujarati
590410091,What If? Fifty Discoveries That Changed the World,Dian Dincin Buchman,1988,Scholastic,http://images.amazon.com/images/P/0590410091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590410091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590410091.01.LZZZZZZZ.jpg,126.11,144200,10,Action,Kyrgyz
380814633,Stalked,Frances Rickett,1982,Avon Books,http://images.amazon.com/images/P/0380814633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380814633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380814633.01.LZZZZZZZ.jpg,343.09,53400,3.2,Horror,English
590421263,Georgie,Robert Bright,1990,Scholastic,http://images.amazon.com/images/P/0590421263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590421263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590421263.01.LZZZZZZZ.jpg,172.36,51912,3.6,Action,English
771090900,A Boy at the Leafs Camp (Hockey Stories),SCOTT YOUNG,1985,McClelland &amp; Stewart,http://images.amazon.com/images/P/0771090900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771090900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771090900.01.LZZZZZZZ.jpg,118.67,57222,3.6,Drama,Czech
385299141,Home Free: A Novel,Elizabeth Forsythe Hailey,1991,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385299141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385299141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385299141.01.LZZZZZZZ.jpg,95.7,35226,3.7,Drama,Hebrew
590254723,Triplet Trouble and the Talent Show Mess (Triplet Trouble),Debbie Dadey,1996,Scholastic Paperbacks (Mm),http://images.amazon.com/images/P/0590254723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590254723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590254723.01.LZZZZZZZ.jpg,185.08,62400,6.8,Action,Malagasy
307988813,The Timid Little Kitten (Little Golden Book),Barbara Hazen,1998,Golden Books,http://images.amazon.com/images/P/0307988813.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307988813.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307988813.01.LZZZZZZZ.jpg,353.79,165680,10,Drama,
803717245,The Day Jimmy's Boa Ate the Wash,Trinka Hakes Noble,1987,Dial Books for Young Readers,http://images.amazon.com/images/P/0803717245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803717245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803717245.01.LZZZZZZZ.jpg,233.91,19872,1.2,Sci-Fi,West Frisian
920303714,Le Rouge C'Est Bien Meiux / Red is Best,Kathy Stinson,1987,Annick Press,http://images.amazon.com/images/P/0920303714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0920303714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0920303714.01.LZZZZZZZ.jpg,410.53,53025,5.5,Comedy,Bislama
394843770,The Little Rabbit (Picturebacks S.),JUDY DUNN,1980,Random House Books for Young Readers,http://images.amazon.com/images/P/0394843770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394843770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394843770.01.LZZZZZZZ.jpg,99.2,50544,4.8,Drama,Quechua
448408775,I Wear My Tutu Everywhere (All Aboard Books),Wendy Cheyette Lewison,1995,Grosset &amp; Dunlap,http://images.amazon.com/images/P/0448408775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448408775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448408775.01.LZZZZZZZ.jpg,230.76,129690,9.6,Drama,English
887763456,Simon and his boxes (Simon (Paperback)),GILLES TIBO,1994,Tundra Books,http://images.amazon.com/images/P/0887763456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887763456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887763456.01.LZZZZZZZ.jpg,378.18,23328,2.6,Drama,English
663254620,In the zoo (A Magic circle book),Jerry Lane,1974,Ginn,http://images.amazon.com/images/P/0663254620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0663254620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0663254620.01.LZZZZZZZ.jpg,446.71,29896,2.8,Children,Korean
1551431114,The Haunting of Drang Island (Northern Frights),Arthur G. Slade,1998,Orca Book Publishers,http://images.amazon.com/images/P/1551431114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551431114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551431114.01.LZZZZZZZ.jpg,137.87,148500,10,Drama,Gagauz
1841217948,Rachel/Zoe (Make Friends with S.),Ann Bryant,2002,Orchard Books,http://images.amazon.com/images/P/1841217948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1841217948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1841217948.01.LZZZZZZZ.jpg,83.33,40446,3.2,Action,Kashmiri
919926746,The Valley of Flowers: A Story of Tb Sanatorium,Veronica Eddy Brock,1987,Fitzhenry &amp; Whiteside Ltd,http://images.amazon.com/images/P/0919926746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0919926746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0919926746.01.LZZZZZZZ.jpg,499.3,19584,1.5,Drama,Macedonian
307131084,Grover's Amazing Dream: A Storybook Introducing New Words (Sesame Street Get Ready),Liza Alexander,1988,Western Publishing Company,http://images.amazon.com/images/P/0307131084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307131084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307131084.01.LZZZZZZZ.jpg,197.9,178000,10,Drama,Hindi
64440494,Arthur's Prize Reader (I Can Read Books (Harper Hardcover)),Lillian Hoban,1984,HarperTrophy,http://images.amazon.com/images/P/0064440494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064440494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064440494.01.LZZZZZZZ.jpg,73.04,72624,4.7,Documentary,Finnish
055348317X,A Surprise Twist (Silver Blades),Melissa Lowell,1995,Skylark Books,http://images.amazon.com/images/P/055348317X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055348317X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055348317X.01.LZZZZZZZ.jpg,132.96,38841,3.6,Adventure,Bosnian
590440993,How to Be Funny: An Extra-Silly Guidebook,Jovial Bob Stine,1991,Scholastic Paperbacks,http://images.amazon.com/images/P/0590440993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590440993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590440993.01.LZZZZZZZ.jpg,370.11,116640,10,Drama,Portuguese
394865952,The Little Puppy (Random House Pictureback),JUDY DUNN,1984,Random House Books for Young Readers,http://images.amazon.com/images/P/0394865952.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394865952.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394865952.01.LZZZZZZZ.jpg,125.97,63072,4.6,Comedy,MÄori
590073532,Fury on skates,Donald Honig,1974,Four Winds Press,http://images.amazon.com/images/P/0590073532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590073532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590073532.01.LZZZZZZZ.jpg,125.42,136080,9.2,Drama,Bosnian
385424434,The Ebony Swan,Phyllis A. Whitney,1992,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385424434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385424434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385424434.01.LZZZZZZZ.jpg,132.78,158364,9.2,Action,Pashto
345385950,How I Spent My Summer Vacation: An Amanda Pepper Mystery,Gillian Roberts,1994,Ballantine Books,http://images.amazon.com/images/P/0345385950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345385950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345385950.01.LZZZZZZZ.jpg,83.17,59637,3.8,Drama,Portuguese
399140093,Mind Prey,John Sandford,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399140093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399140093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399140093.01.LZZZZZZZ.jpg,467.78,114180,6.6,Crime,English
721408281,Wizard of Oz (Well Loved Tales Level 3),L. Frank Baum,1940,Penguin U S A,http://images.amazon.com/images/P/0721408281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0721408281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0721408281.01.LZZZZZZZ.jpg,256,170040,10,Western,English
590631098,"Scooby-Doo's Guide to Life-Just Say \Ruh-Roh!\"": Just Say \""Ruh-Roh""",Laura Dower,1999,Scholastic,http://images.amazon.com/images/P/0590631098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590631098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590631098.01.LZZZZZZZ.jpg,18.66,20988,1.6,Horror,English
812516427,Fun &amp; Funny April Fool's Jokes &amp; Riddles,D.J. Arneson,1992,Tor Books,http://images.amazon.com/images/P/0812516427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812516427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812516427.01.LZZZZZZZ.jpg,482.46,85995,7.8,Drama,English
893752932,What a Dog,Sharon Gordon,1980,Troll Communications,http://images.amazon.com/images/P/0893752932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893752932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893752932.01.LZZZZZZZ.jpg,8.68,32100,3.4,Comedy,Filipino
893752770,Friendly Snowman (First-Start Easy Readers (Paperback)),Sharon Gordon,1980,Troll Communications,http://images.amazon.com/images/P/0893752770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893752770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893752770.01.LZZZZZZZ.jpg,335.66,114777,9.3,Action,Maltese
816709874,Let's Get a Pet (First-Start Easy Reader),Rose Greydanus,1997,Troll Communications,http://images.amazon.com/images/P/0816709874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816709874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816709874.01.LZZZZZZZ.jpg,400.58,50985,3.2,Documentary,Czech
888991169,You Can Pick Me Up at Peggy's Cove,Brian Doyle,1991,Groundwood Books,http://images.amazon.com/images/P/0888991169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0888991169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0888991169.01.LZZZZZZZ.jpg,116.79,77935,5.8,(no genres listed),Kazakh
